time,ema_diff,atr,rsi,volume_norm,volatility_regime,trend,target
2025-12-16 15:02:00,1.58511500527311,7.787142857143148,35.12396694214877,1.3378967019290604,0,1.0,0
2025-12-16 15:03:00,0.7080953570766724,7.982857142857289,35.55629469482896,0.9474509803921569,0,1.0,0
2025-12-16 15:04:00,-0.4563655896126875,8.385000000000218,31.017892046309413,1.0697817399323701,0,-1.0,0
2025-12-16 15:05:00,-1.6629834038103581,8.15285714285736,21.004639257719717,1.1921735173669044,0,-1.0,0
2025-12-16 15:06:00,-2.649640034436743,8.242142857143076,25.340746054520267,1.1746942473199458,0,-1.0,0
2025-12-16 15:07:00,-3.4273979830577446,8.072142857143003,21.836274877958274,0.986560781918143,0,-1.0,0
2025-12-16 15:08:00,-4.328782724645862,8.33142857142879,19.52289072092725,0.830094823565988,0,-1.0,1
2025-12-16 15:09:00,-5.124183344181802,8.20642857142879,20.607294945381597,1.12568639414277,0,-1.0,1
2025-12-16 15:10:00,-6.104595336160855,8.313571428571647,19.695629092197166,1.0990665462210176,0,-1.0,1
2025-12-16 15:11:00,-7.060099708884081,8.420714285714505,19.26939058171854,1.223760607414024,0,-1.0,1
2025-12-16 15:12:00,-7.773016769733658,8.143571428571574,24.951114587409606,1.3354394026421597,0,-1.0,1
2025-12-16 15:13:00,-7.5726747684020665,8.697142857143003,39.444619753864934,1.5397373876986868,0,-1.0,0
2025-12-16 15:14:00,-7.460994934306655,8.15214285714293,31.188714949252883,0.6187267977450845,0,-1.0,0
2025-12-16 15:15:00,-7.546132277650031,7.866428571428644,32.737450343085385,0.4696401278310407,0,-1.0,0
2025-12-16 15:16:00,-7.109043890672183,7.8400000000001455,48.41628959276018,1.1939091766608274,0,-1.0,0
2025-12-16 15:17:00,-7.262764279239491,8.33142857142879,40.878378378377455,1.1946554886036154,0,-1.0,1
2025-12-16 15:18:00,-7.677388578624232,8.857857142857288,41.927862655536046,1.4980595084087969,0,-1.0,1
2025-12-16 15:19:00,-7.476927017854905,9.20642857142879,51.978701971506744,1.1818879508825788,0,-1.0,1
2025-12-16 15:20:00,-7.806957436951052,9.519285714286005,45.03141428388241,1.2338740579895262,0,-1.0,1
2025-12-16 15:21:00,-7.385137166573259,10.090714285714578,51.76099921233321,1.1579880907132902,0,-1.0,1
2025-12-16 15:22:00,-6.802079070977925,10.02785714285736,56.10864871008084,1.0751870166096107,0,-1.0,1
2025-12-16 15:23:00,-5.632298115528101,10.554285714285859,61.44432082532682,1.2484548825710755,0,-1.0,0
2025-12-16 15:24:00,-4.146214771004452,10.822857142857433,67.82085429614352,1.3400819474572188,0,-1.0,0
2025-12-16 15:25:00,-2.482042546133016,11.340714285714578,71.2105412835344,1.5691303334110516,0,-1.0,1
2025-12-16 15:26:00,-1.8804809107095934,11.965714285714578,61.699269582738516,1.3036529680365296,0,-1.0,1
2025-12-16 15:27:00,-1.1404474781920726,11.715714285714578,58.04671693948884,1.5443508695176638,0,-1.0,1
2025-12-16 15:28:00,-0.9550759416997607,12.215714285714578,54.710930051139414,1.0786612662545298,0,-1.0,1
2025-12-16 15:29:00,-0.7545145932053856,12.45071428571464,56.79672189559888,1.132509943479171,0,-1.0,1
2025-12-16 15:30:00,2.6792302002795623,16.345714285714816,70.01916300921069,4.441246190314934,1,1.0,0
2025-12-16 15:31:00,6.291087793124461,17.615714285714734,76.40063748927292,4.1465619133699505,1,1.0,0
2025-12-16 15:32:00,9.714874037537811,18.148571428571813,79.77073499662858,3.681557040684723,1,1.0,0
2025-12-16 15:33:00,12.528772727917385,18.96142857142877,77.3864511162434,2.7890482398956977,1,1.0,0
2025-12-16 15:34:00,13.982390458852024,19.98928571428587,73.88827636898169,2.9800610741871743,1,1.0,0
2025-12-16 15:35:00,14.03858891418713,20.649285714285984,63.17321688500728,2.594415783877446,1,1.0,0
2025-12-16 15:36:00,13.985709741693427,21.568571428571627,62.11154436960874,1.6199491693985044,1,1.0,0
2025-12-16 15:37:00,14.19563191857742,21.782857142857342,60.747949565429906,0.8782549518249221,0,1.0,0
2025-12-16 15:38:00,11.986159480671631,24.282857142857342,46.28925074823697,1.0540175323100378,1,1.0,1
2025-12-16 15:39:00,10.3921693054981,24.907857142857342,46.3599979735552,1.0919138453343986,1,1.0,0
2025-12-16 15:40:00,9.8848177365835,24.9885714285717,54.344869276106955,0.9770225912338288,0,1.0,0
2025-12-16 15:41:00,8.300425970373908,25.85500000000034,48.54319145960563,0.7833045661383964,0,1.0,1
2025-12-16 15:42:00,7.56441248930787,26.577857142857415,53.20718409236687,0.7665014987459472,0,1.0,0
2025-12-16 15:43:00,7.5338931608057464,27.057142857143067,55.4017467248911,0.788994658470353,0,1.0,0
2025-12-16 15:44:00,5.322362752325716,25.2514285714286,32.83182881979306,0.7539566664719968,0,1.0,0
2025-12-16 15:45:00,4.269118810865621,24.89214285714297,34.245102164866836,0.7062812482041262,0,1.0,0
2025-12-16 15:46:00,3.9258446887906757,23.930714285714462,35.75018274853784,0.5610607910502854,0,1.0,0
2025-12-16 15:47:00,3.6547974559180147,22.95642857142879,36.34188977826831,0.5297303396141262,0,1.0,0
2025-12-16 15:48:00,2.369116630870849,22.357142857143117,36.073059360730596,0.5417745482892062,0,1.0,0
2025-12-16 15:49:00,1.011838092454127,21.40285714285736,39.01234567901235,0.4875627378522972,0,1.0,0
2025-12-16 15:50:00,-0.4731980155193014,20.975000000000364,38.16425120772947,0.4866871628284703,0,-1.0,0
2025-12-16 15:51:00,-1.5802716144535225,20.617857142857506,37.48473748473749,0.4917931248064416,0,-1.0,0
2025-12-16 15:52:00,-4.378184251381754,19.88500000000022,39.184152754378104,1.041266950668271,0,-1.0,0
2025-12-16 15:53:00,-7.008010514666239,19.345000000000123,36.32031492800157,0.9298376689533383,0,-1.0,0
2025-12-16 15:54:00,-9.026998571676813,19.252142857142776,32.07359522625555,0.7287210503024045,0,-1.0,0
2025-12-16 15:55:00,-10.393730492116447,18.599999999999845,38.419764874380185,0.6576810652809354,0,-1.0,0
2025-12-16 15:56:00,-10.976039078446775,18.466428571428487,37.72104532560836,0.8771630722018584,0,-1.0,0
2025-12-16 15:57:00,-12.11686553742038,18.497142857142794,30.726693514455306,1.0054243369068465,0,-1.0,0
2025-12-16 15:58:00,-13.336139086582989,16.479285714285652,38.51137562151557,0.8376734211562868,0,-1.0,0
2025-12-16 15:59:00,-14.070031820403528,15.653571428571272,32.98850574712688,0.7985152324476031,0,-1.0,1
2025-12-16 16:00:00,-14.889615394542489,15.662142857142628,25.7014201593353,0.8489643937630905,0,-1.0,1
2025-12-16 16:01:00,-16.310039153599064,16.814285714285557,22.538173885945895,1.240324449594438,0,-1.0,1
2025-12-16 16:02:00,-17.45586022088537,15.974999999999843,26.667270750271953,0.7811613391337242,0,-1.0,1
2025-12-16 16:03:00,-17.644409215066844,16.554999999999772,35.71847016486713,0.8804667534596653,0,-1.0,1
2025-12-16 16:04:00,-16.790031508920947,17.269285714285484,45.519029822286655,0.9408075264602117,0,-1.0,0
2025-12-16 16:05:00,-15.466422012694238,17.59928571428541,47.90314346145432,0.8085255416020413,0,-1.0,0
2025-12-16 16:06:00,-14.510169791370572,15.644285714285486,60.400956409784186,0.920867644105242,0,-1.0,0
2025-12-16 16:07:00,-13.932848131971696,15.43428571428558,59.48197790255313,0.7925101214574899,0,-1.0,0
2025-12-16 16:08:00,-13.350945370602858,15.276428571428498,58.037891577564714,0.8119701766928812,0,-1.0,0
2025-12-16 16:09:00,-13.131379308681062,14.91928571428564,52.26267758020562,0.6978424692887375,0,-1.0,0
2025-12-16 16:10:00,-13.031527281709714,14.089285714285714,46.0423634336672,0.7398555619057515,0,-1.0,1
2025-12-16 16:11:00,-12.559922850115981,13.602857142857049,55.53395961559223,0.6663523495206664,0,-1.0,1
2025-12-16 16:12:00,-12.117062516583246,13.290714285714264,58.44982384361786,0.6698353045208356,0,-1.0,1
2025-12-16 16:13:00,-11.714848491759767,12.90214285714293,55.64863571086557,0.7625948930296756,0,-1.0,1
2025-12-16 16:14:00,-11.629581777404383,12.70642857142879,54.78322337417465,0.8377636268037624,0,-1.0,1
2025-12-16 16:15:00,-10.335555971450958,12.447142857143003,73.17073170731707,0.8040023543260741,0,-1.0,0
2025-12-16 16:16:00,-9.144071144906775,12.848571428571502,73.17073170731707,1.0078534031413613,0,-1.0,0
2025-12-16 16:17:00,-7.962139624749398,12.098571428571502,69.44444444444444,0.8220354579473652,0,-1.0,0
2025-12-16 16:18:00,-6.806932525061711,11.33071428571436,62.3574144486692,0.8940356120034865,0,-1.0,0
2025-12-16 16:19:00,-5.903360592368699,10.58142857142879,54.042553191489354,0.6931637519872814,0,-1.0,0
2025-12-16 16:20:00,-5.648235558099259,10.965000000000146,49.52425518639792,0.9061613817994328,0,-1.0,0
2025-12-16 16:21:00,-5.6092865859791345,11.08214285714296,51.00401606425704,0.921752001614748,0,-1.0,0
2025-12-16 16:22:00,-4.798176745283854,11.252142857143033,59.46843853820599,0.8237704918032787,0,-1.0,0
2025-12-16 16:23:00,-4.369291620474542,11.171428571428676,60.06711409395973,0.770469986691882,0,-1.0,0
2025-12-16 16:24:00,-3.966145758964558,11.152857142857101,62.28373702422145,0.8938307030129125,0,-1.0,0
2025-12-16 16:25:00,-4.055787794346543,11.257857142857185,52.44050020169494,0.9763870780819934,0,-1.0,1
2025-12-16 16:26:00,-5.0502169108403905,12.007857142857185,42.97520661157024,1.0539467881816846,0,-1.0,1
2025-12-16 16:27:00,-6.58879080422048,12.954285714285756,38.00428766322392,1.5906970066757593,0,-1.0,1
2025-12-16 16:28:00,-8.483148536739463,13.882857142857185,36.27906976744186,1.5751455221263762,0,-1.0,1
2025-12-16 16:29:00,-9.800715721448796,13.004285714285809,25.38939113386448,1.6334257318639713,0,-1.0,1
2025-12-16 16:30:00,-7.620372291083186,18.85857142857146,54.33942141047874,4.362747820292109,0,-1.0,0
2025-12-16 16:31:00,-4.38733660215803,22.269285714285747,60.032674018320655,3.4601285408236135,1,-1.0,1
2025-12-16 16:32:00,-3.7067525005804782,24.72785714285705,48.63669151238319,2.858703415822865,1,-1.0,1
2025-12-16 16:33:00,-2.1780402610165766,26.959999999999646,52.93905842110035,2.6382531702558714,1,-1.0,1
2025-12-16 16:34:00,-1.3312211610355007,28.14785714285686,53.20486723662237,2.3425692695214106,1,-1.0,1
2025-12-16 16:35:00,-1.3464280081607285,29.218571428571003,50.93318321569336,2.1409677921269643,1,-1.0,1
2025-12-16 16:36:00,1.9859978903950832,33.719285714285434,59.102721432180715,1.9452378891485615,1,1.0,0
2025-12-16 16:37:00,4.987440019245696,36.335714285714076,60.53467733099594,1.8080124173736185,1,1.0,0
2025-12-16 16:38:00,7.164464166657126,37.65785714285682,58.909375667402806,1.5690613291759914,1,1.0,0
2025-12-16 16:39:00,8.133793414628599,39.01642857142828,57.302125891559,1.4262714272184864,1,1.0,0
2025-12-16 16:40:00,7.398695708001469,40.50714285714249,55.20162769754166,1.5265206271544534,1,1.0,0
2025-12-16 16:41:00,5.2261740014655516,41.57857142857107,52.653346907610185,1.3851812926957436,1,1.0,0
2025-12-16 16:42:00,3.598235248155106,42.30142857142813,55.18870978183502,1.1065301771815859,1,1.0,1
2025-12-16 16:43:00,1.1332455933261372,43.46642857142797,51.280538912861296,0.9635709031783516,1,1.0,1
2025-12-16 16:44:00,0.335263939716242,39.1449999999994,45.41217391304313,0.7621416859840561,0,1.0,1
2025-12-16 16:45:00,-2.7820675031143764,39.234285714285114,34.87327976054891,0.8014805585077144,0,-1.0,1
2025-12-16 16:46:00,-3.49607992446181,39.9949999999995,46.84072249589453,1.0715917477946086,0,-1.0,1
2025-12-16 16:47:00,-0.5451567167801841,42.64214285714245,53.954030835751276,1.226700760379517,0,-1.0,1
2025-12-16 16:48:00,2.4747220257195295,41.88928571428524,56.35990537806009,1.0372128562370957,0,1.0,1
2025-12-16 16:49:00,4.6424234460391745,41.65714285714265,57.25743405622942,0.9336663715694953,0,1.0,1
2025-12-16 16:50:00,9.450603024502925,40.16499999999957,56.356433301797715,1.015343754499928,0,1.0,0
2025-12-16 16:51:00,13.18880356180307,38.94142857142807,54.91280677749002,0.9596662030598053,0,1.0,0
2025-12-16 16:52:00,15.81486283909544,39.24499999999976,54.45778958309244,1.0035923860921017,0,1.0,1
2025-12-16 16:53:00,17.100205262813688,38.55857142857115,54.34012272766529,1.018097326308211,0,1.0,1
2025-12-16 16:54:00,18.125651551734336,37.888571428571076,58.945592049751816,0.986714139715821,0,1.0,1
2025-12-16 16:55:00,20.54599505198712,37.99571428571393,67.51033860887406,1.0151610655873669,0,1.0,1
2025-12-16 16:56:00,22.237083584699576,36.979999999999826,65.75121663928576,0.8512069980654386,0,1.0,1
2025-12-16 16:57:00,24.604455283686548,37.23857142857144,71.39703367432608,0.8222879718150877,0,1.0,0
2025-12-16 16:58:00,26.90660769322858,36.08071428571436,69.6932757882254,0.8331457658811919,0,1.0,0
2025-12-16 16:59:00,29.262795800146705,33.43785714285722,81.83816407123153,0.8981315096215915,0,1.0,0
2025-12-16 17:00:00,31.369761201029178,31.31642857142859,79.34146961606912,1.0593838421117379,0,1.0,0
2025-12-16 17:01:00,32.48862744137659,27.5707142857144,67.56786279971547,0.9651303174490449,0,1.0,0
2025-12-16 17:02:00,31.25362273549399,28.840714285714316,54.478209658422145,0.9744837260507485,0,1.0,1
2025-12-16 17:03:00,28.774254040705273,29.082142857142962,50.88004928275983,0.9093488438076324,0,1.0,1
2025-12-16 17:04:00,28.29023044499263,28.51071428571439,45.944506319306605,1.0226876090750436,0,1.0,0
2025-12-16 17:05:00,28.688188531461492,28.742857142857247,51.62217278457544,0.9712391672133411,0,1.0,0
2025-12-16 17:06:00,28.660874081764632,29.199285714285516,52.97251022543515,0.9464784820235057,0,1.0,0
2025-12-16 17:07:00,30.276865445914154,30.05999999999975,63.44741644042896,0.9184142589383598,0,1.0,0
2025-12-16 17:08:00,30.441366377981467,29.774285714285465,58.352093651508554,0.8518425490688578,0,1.0,0
2025-12-16 17:09:00,27.781595044874848,30.676428571428396,43.2356620294912,1.0006298929182038,0,1.0,0
2025-12-16 17:10:00,24.449220169710316,31.441428571428332,41.60192581245232,1.0476052669657068,0,1.0,0
2025-12-16 17:11:00,22.74180850821722,31.717142857142658,42.72171144421022,0.9092733475635342,0,1.0,0
2025-12-16 17:12:00,20.794499926629214,33.03857142857123,40.46667618096222,0.87197692478367,0,1.0,0
2025-12-16 17:13:00,18.127719077732763,33.520714285714085,36.53999652958541,0.8249633224241055,0,1.0,0
2025-12-16 17:14:00,16.358079631765577,33.7349999999998,38.25426304237728,0.895209808849288,0,1.0,0
2025-12-16 17:15:00,13.04998752838219,35.252857142856946,35.848996898930665,0.9746528712642794,0,1.0,0
2025-12-16 17:16:00,10.343513486957818,34.14571428571435,41.45469982665281,0.9092312442111764,0,1.0,0
2025-12-16 17:17:00,6.820543004687352,34.26999999999992,41.87093546773389,0.8181959323086477,0,1.0,0
2025-12-16 17:18:00,3.627295860882441,32.154285714285706,34.17336693467779,0.8759635599159076,0,1.0,0
2025-12-16 17:19:00,0.8592078362999018,31.243571428571677,29.636122632231178,0.7912139820500709,0,1.0,0
2025-12-16 17:20:00,-1.7569702983673778,30.447142857143522,29.771057944246152,0.9524948190658378,0,-1.0,0
2025-12-16 17:21:00,-4.66886008565416,29.550000000000573,17.890489372682637,0.9028364514182257,0,-1.0,0
2025-12-16 17:22:00,-7.728891786515305,29.934285714286357,18.805484316432427,0.9364154810951231,0,-1.0,0
2025-12-16 17:23:00,-10.8082325394098,27.90714285714343,23.427131973456994,0.9269278670450602,0,-1.0,0
2025-12-16 17:24:00,-14.18697512651488,27.5328571428576,23.883495145630306,0.9016444435228003,0,-1.0,1
2025-12-16 17:25:00,-18.681710372162343,27.596428571428987,9.22435665095891,1.1098631390656848,0,-1.0,1
2025-12-16 17:26:00,-23.302879067039612,26.659285714286202,8.837828452365741,1.0575557597527359,0,-1.0,1
2025-12-16 17:27:00,-26.827338953742583,26.627142857143294,13.723936105350688,1.0922071686533201,0,-1.0,1
2025-12-16 17:28:00,-28.565119344690174,26.43071428571472,19.090909090907715,1.1466313304898754,0,-1.0,1
2025-12-16 17:29:00,-28.49510353385267,25.944285714286057,34.971589244916856,1.006071480731916,0,-1.0,1
2025-12-16 17:30:00,-28.341821429257834,26.534285714285943,33.40515951397485,1.084532185235745,0,-1.0,1
2025-12-16 17:31:00,-26.117290220016002,27.905714285714566,50.05210904503383,1.0112359550561798,0,-1.0,0
2025-12-16 17:32:00,-23.827180307143863,27.59357142857178,51.80761956228018,0.9782906234865553,0,-1.0,0
2025-12-16 17:33:00,-22.909905750551843,28.317142857143022,46.485249732256094,1.035356178434615,0,-1.0,0
2025-12-16 17:34:00,-21.914927006208018,27.55000000000005,47.8525499435527,0.9359916054564533,0,-1.0,0
2025-12-16 17:35:00,-20.982167978192592,27.800714285714484,50.649418121363276,1.0397142256776635,0,-1.0,0
2025-12-16 17:36:00,-21.5529174394469,29.080000000000187,46.692849274390184,1.1442506096417184,0,-1.0,0
2025-12-16 17:37:00,-22.329347018039698,28.682857142857237,47.04434686097567,0.9640204174793543,0,-1.0,0
2025-12-16 17:38:00,-24.079989921490778,29.410714285714285,45.41389108864789,0.8909037973630578,0,-1.0,1
2025-12-16 17:39:00,-23.939867216937273,29.57571428571412,58.673707823161116,0.9228858296242625,0,-1.0,1
2025-12-16 17:40:00,-25.21996646361731,30.52142857142826,55.40355677154554,1.00959550004136,0,-1.0,1
2025-12-16 17:41:00,-26.61669151758906,30.77714285714267,52.321776048116085,0.8933454876937101,0,-1.0,1
2025-12-16 17:42:00,-27.171205298334826,30.572142857142744,49.677931292008715,0.9424887009163662,0,-1.0,1
2025-12-16 17:43:00,-26.991529769562476,29.487142857142835,45.531248421159255,0.8972840429732144,0,-1.0,1
2025-12-16 17:44:00,-25.148538138961158,29.982142857142858,52.40497367140199,0.8999459616743568,0,-1.0,1
2025-12-16 17:45:00,-22.12872547729785,28.79357142857147,49.78055840881447,0.8913930118151621,0,-1.0,0
2025-12-16 17:46:00,-18.752105038533045,29.51642857142854,51.4401805869077,0.8451542927628081,0,-1.0,0
2025-12-16 17:47:00,-16.216304806373955,29.605714285714253,54.48285755271846,0.9281449984967572,0,-1.0,0
2025-12-16 17:48:00,-13.769343802297954,30.105714285714253,54.7533035459645,0.8679888170539928,0,-1.0,1
2025-12-16 17:49:00,-11.994182205657125,30.1235714285714,53.002346661758466,0.8147738582328873,0,-1.0,1
2025-12-16 17:50:00,-12.495907532174897,30.46142857142851,50.395939974625136,0.9797229471993576,0,-1.0,1
2025-12-16 17:51:00,-12.213108884985559,31.340714285714316,54.32452056549785,0.9154090101437213,0,-1.0,1
2025-12-16 17:52:00,-10.198974453549454,31.818571428571627,64.67914329006084,0.9940913806323576,0,-1.0,1
2025-12-16 17:53:00,-7.7657764577634225,30.27857142857179,62.10956376576039,0.906582757598559,0,-1.0,1
2025-12-16 17:54:00,-4.725281182410981,29.67357142857171,72.5220035943042,0.8624692549939085,0,-1.0,1
2025-12-16 17:55:00,-1.2102464241615962,29.878571428571636,76.55092900536538,0.945547428306049,0,-1.0,0
2025-12-16 17:56:00,1.8918435344057798,29.351428571428706,75.54795153981294,0.9136094674556213,0,1.0,0
2025-12-16 17:57:00,3.4469120472822397,30.280000000000136,67.71444969317012,0.8998277841561423,0,1.0,1
2025-12-16 17:58:00,5.18526978519003,29.389285714285766,64.38416208055307,0.9481268011527377,0,1.0,1
2025-12-16 17:59:00,7.237249220157537,28.23357142857146,61.85185185185219,0.8568306010928962,0,1.0,0
2025-12-16 18:00:00,9.210772896229173,28.269285714285747,60.175352611228774,1.0066933091426191,0,1.0,0
2025-12-16 18:01:00,10.793319535667251,27.56428571428582,62.42585164680018,0.9727626459143969,0,1.0,0
2025-12-16 18:02:00,12.15053488876947,26.88571428571439,61.808785529716204,0.8889221258350783,0,1.0,0
2025-12-16 18:03:00,13.467029150382587,26.27857142857153,65.15276145711005,0.8843451766424092,0,1.0,0
2025-12-16 18:04:00,13.643488572379283,24.13642857142856,74.2832261521974,0.988835725677831,0,1.0,0
2025-12-16 18:05:00,14.040042977223493,23.41285714285706,73.0653195818426,1.0474814307805411,0,1.0,0
2025-12-16 18:06:00,14.4936676074758,21.849999999999845,66.51840223268842,0.911615582562613,0,1.0,0
2025-12-16 18:07:00,13.257953191357956,23.117857142856987,49.3335364460355,1.0102147922480222,0,1.0,0
2025-12-16 18:08:00,12.253581637509342,22.72285714285707,43.34866291943505,1.0304952926729432,0,1.0,0
2025-12-16 18:09:00,11.145379729776323,21.69571428571414,33.77546186641446,0.8739858272568553,0,1.0,0
2025-12-16 18:10:00,10.420526793248428,22.267142857142712,36.33879781420802,0.9949322577308926,0,1.0,0
2025-12-16 18:11:00,8.848425774500356,21.82071428571414,37.75906122835312,0.9320358034970858,0,1.0,0
2025-12-16 18:12:00,6.251021711428621,21.78785714285706,27.326551034022614,0.8428956691872456,0,1.0,0
2025-12-16 18:13:00,4.820781497077405,22.720714285714035,30.341299656301615,1.0642570281124497,0,1.0,0
2025-12-16 18:14:00,2.8244819961000758,22.13714285714247,25.372134563858282,0.7872669978101801,0,1.0,0
2025-12-16 18:15:00,0.5144420676297159,21.86928571428533,23.894301535010655,0.9526370995938787,0,1.0,0
2025-12-16 18:16:00,-2.3045167948184826,22.159999999999595,21.503318019397966,0.8267384623752414,0,-1.0,0
2025-12-16 18:17:00,-4.7502988991655,23.079999999999668,19.831965611567384,1.062744246634824,0,-1.0,1
2025-12-16 18:18:00,-5.961710611165472,23.007857142856924,30.332310504667788,0.9644933271471848,0,-1.0,0
2025-12-16 18:19:00,-7.370653152182058,23.052857142856997,26.64382233141501,1.0012256570883835,0,-1.0,0
2025-12-16 18:20:00,-9.058088159719773,23.12571428571417,23.875669615048437,0.957560774618871,0,-1.0,0
2025-12-16 18:21:00,-10.245734881835233,21.893571428571313,31.22304262007455,0.8663758370613243,0,-1.0,0
2025-12-16 18:22:00,-11.107094507191505,21.5278571428571,31.343501423045026,0.893171344784248,0,-1.0,0
2025-12-16 18:23:00,-12.172918441065121,21.91214285714289,30.667618707604106,0.9131677784629183,0,-1.0,0
2025-12-16 18:24:00,-13.353675125170412,21.3042857142856,27.02991452991357,0.8538420051661982,0,-1.0,0
2025-12-16 18:25:00,-14.022087611072493,20.169999999999813,33.47973493604461,0.9970489642724121,0,-1.0,0
2025-12-16 18:26:00,-15.068963123609137,19.678571428571168,36.93157671058159,0.9492578529513289,0,-1.0,1
2025-12-16 18:27:00,-16.160807427699183,18.85285714285705,26.482991284790174,0.9060471074620783,0,-1.0,1
2025-12-16 18:28:00,-16.615395492495736,19.186428571428614,35.53384645746955,0.9447194719471947,0,-1.0,1
2025-12-16 18:29:00,-16.878476637546555,18.76642857142854,40.272373540855696,0.7925157907281611,0,-1.0,1
2025-12-16 18:30:00,-17.33824754277157,18.56499999999999,44.71378855154115,0.9259705811429949,0,-1.0,1
2025-12-16 18:31:00,-16.4266637169967,18.528571428571272,56.402236754809316,0.7960594750045892,0,-1.0,0
2025-12-16 18:32:00,-16.385215354101092,18.5278571428571,41.82692307692308,1.010199719049655,0,-1.0,0
2025-12-16 18:33:00,-15.020202013976814,19.13499999999996,55.16349683016388,0.9620566826699706,0,-1.0,0
2025-12-16 18:34:00,-13.595451101078652,18.303571428571427,60.65745759748242,0.8864764267990074,0,-1.0,0
2025-12-16 18:35:00,-11.843980602185184,18.562857142857215,61.945031712473565,0.9972558313583634,0,-1.0,0
2025-12-16 18:36:00,-12.23016645010648,19.811428571428614,47.021361284330816,1.0036689260618121,0,-1.0,0
2025-12-16 18:37:00,-13.095543068793631,19.590000000000146,45.84438264019086,1.0935494976683047,0,-1.0,1
2025-12-16 18:38:00,-13.070597653033474,20.20642857142879,51.69481079748549,1.0157552124280638,0,-1.0,1
2025-12-16 18:39:00,-12.258359956784261,21.03714285714315,53.89411764705921,1.072082885842441,0,-1.0,1
2025-12-16 18:40:00,-12.835365806422487,21.818571428571886,49.66661245731026,1.0550647541243152,0,-1.0,1
2025-12-16 18:41:00,-13.248111822103965,21.433571428571668,51.036197844708454,0.9099291005627443,0,-1.0,1
2025-12-16 18:42:00,-11.876752432101057,22.10285714285731,56.39763779527545,1.0354465760386227,0,-1.0,1
2025-12-16 18:43:00,-10.794919937405211,22.13000000000024,55.37101265204467,0.8762771034173525,0,-1.0,1
2025-12-16 18:44:00,-9.632113464656868,21.71071428571434,57.52059592521365,0.8357246493632113,0,-1.0,1
2025-12-16 18:45:00,-8.58477333395058,21.034285714285684,52.28569845403666,1.029063927680394,0,-1.0,1
2025-12-16 18:46:00,-6.745919220949872,21.408571428571253,60.64735945485512,1.08946141895391,0,-1.0,1
2025-12-16 18:47:00,-5.689190130298812,21.257142857142753,51.77032928124632,1.2043561819346573,0,-1.0,1
2025-12-16 18:48:00,-3.440103721412015,22.569285714285538,56.88891233252433,0.9236417506682555,0,-1.0,1
2025-12-16 18:49:00,-0.7153045976410795,22.524999999999896,58.052761239992044,1.0198607829363304,0,-1.0,0
2025-12-16 18:50:00,2.2302128651244857,21.145714285714348,72.46666275039705,0.9809055495242353,0,1.0,0
2025-12-16 18:51:00,3.7173799112242705,22.14071428571437,68.92775325473531,1.0666077961397753,0,1.0,1
2025-12-16 18:52:00,5.472452740614244,21.61357142857144,68.12632544276941,0.9344371491102865,0,1.0,1
2025-12-16 18:53:00,6.669542370120325,21.21214285714294,63.34792778744033,0.882099690659183,0,1.0,1
2025-12-16 18:54:00,7.433139266093349,20.698571428571345,71.60192529320055,0.9539567887485284,0,1.0,1
2025-12-16 18:55:00,8.48260346132156,20.91357142857149,72.82693305656495,0.7567497822650883,0,1.0,1
2025-12-16 18:56:00,10.000176525663846,20.27785714285736,69.0917140116581,0.9823653130561398,0,1.0,1
2025-12-16 18:57:00,11.884265990462154,20.87571428571443,72.73550724637619,0.8975366876310272,0,1.0,1
2025-12-16 18:58:00,14.233425866994367,21.705000000000187,74.55124869927127,0.968272775144813,0,1.0,1
2025-12-16 18:59:00,16.34167436520147,21.159285714285943,74.89735694123635,0.9458337484640165,0,1.0,1
2025-12-16 19:00:00,17.49817544304824,20.476428571428965,66.78377303460135,1.1734727645774041,0,1.0,1
2025-12-16 19:01:00,18.905374137448234,19.983571428571718,73.17547625435932,1.036231884057971,0,1.0,0
2025-12-16 19:02:00,21.03952958836453,19.492857142857506,72.07987153529238,0.9640549942024185,0,1.0,0
2025-12-16 19:03:00,22.774114655083395,18.813571428571645,68.77443090365506,0.9562516521279407,0,1.0,0
2025-12-16 19:04:00,23.81874793098541,18.507142857143013,62.59746396786551,0.7291112293773283,0,1.0,0
2025-12-16 19:05:00,24.035628031957458,17.3764285714286,66.95307893185085,0.8847418943411425,0,1.0,0
2025-12-16 19:06:00,24.246433691976563,17.180714285714462,65.0387665983425,1.0227502869101466,0,1.0,0
2025-12-16 19:07:00,24.521199644081207,16.88571428571439,69.32520916696996,0.8152117545375972,0,1.0,0
2025-12-16 19:08:00,24.332331579502352,16.350714285714535,68.39224834021188,0.739832556836095,0,1.0,0
2025-12-16 19:09:00,22.592681257894583,17.368571428571677,52.72629805483194,1.0684556215096064,0,1.0,1
2025-12-16 19:10:00,20.464403784088063,17.43500000000001,44.66200466200533,1.1788135001048146,0,1.0,1
2025-12-16 19:11:00,19.843223631658475,17.850000000000104,49.578761061947354,0.9990475182559002,0,1.0,1
2025-12-16 19:12:00,20.235294951515243,17.87428571428583,51.12544606093843,1.1562598604634855,0,1.0,0
2025-12-16 19:13:00,20.14927928295947,18.407857142857342,48.29173895635957,0.9744128987031195,0,1.0,0
2025-12-16 19:14:00,20.524743611102167,18.06428571428582,55.13961958721225,0.8290780141843972,0,1.0,0
